case_id,deliktart,tatmittel,tatort_stadt,tatzeit,geraet_typ,mobilfunk_provider,cell_id,ip_adresse,schadenshoehe_eur,anzahl_verdaechtige,vorstrafen_bekannt,kommunikation_events,digitale_spuren,gps_daten_vorhanden,video_cctv,osint_hinweise,risiko_klasse
BW-2025-01111,Diebstahl,keines,Ulm,2025-12-25 04:00:00,Desktop PC,Telekom,37165,125.208.198.73,9457.89,1,2,10,1,1,0,0,mittel
BW-2025-01112,Diebstahl,Online-Plattform,Heidelberg,2025-01-17 12:00:00,Android Smartphone,Telekom,15528,67.16.113.119,7829.62,1,0,48,0,0,1,0,niedrig
BW-2025-01113,Raub,Brecheisen,Mannheim,2025-08-09 11:00:00,Desktop PC,O2,74517,17.4.244.231,3113.45,1,0,42,1,1,0,1,niedrig
BW-2025-01114,Sachbeschädigung,Laptop,Stuttgart,2025-05-23 13:00:00,Android Smartphone,Telekom,20567,159.226.163.61,0.0,2,3,23,0,1,0,1,mittel
BW-2025-01115,Einbruchdiebstahl,Messer,Heidelberg,2025-07-12 02:00:00,Android Smartphone,Telekom,36422,204.17.97.167,7756.57,2,2,38,1,1,1,0,mittel
BW-2025-01116,Cybercrime,Phishing-Mail,Heidelberg,2025-09-26 00:00:00,Laptop,O2,68398,165.118.80.221,2587.32,1,2,41,0,1,1,0,mittel
BW-2025-01117,Sachbeschädigung,Fahrzeug,Mannheim,2025-09-22 12:00:00,iPhone,Telekom,98369,65.223.37.60,0.0,1,3,37,0,0,0,1,mittel
BW-2025-01118,Cybercrime,Phishing-Mail,Heilbronn,2025-06-22 06:00:00,iPhone,Vodafone,38367,57.80.183.139,11778.83,2,1,21,0,0,1,0,mittel
BW-2025-01119,Raub,keines,Ulm,2025-09-24 18:00:00,Laptop,1&1,97428,74.158.231.182,0.0,1,1,4,0,1,1,1,niedrig
BW-2025-01120,Diebstahl,Smartphone,Stuttgart,2025-01-08 15:00:00,Desktop PC,Telekom,59993,197.143.62.108,0.0,1,2,36,1,0,1,1,mittel
BW-2025-01121,Einbruchdiebstahl,Laptop,Stuttgart,2025-05-11 05:00:00,Laptop,Vodafone,64720,178.84.8.55,12419.39,1,1,1,1,1,0,1,mittel
BW-2025-01122,Cybercrime,Smartphone,Karlsruhe,2025-06-29 08:00:00,Laptop,Vodafone,72456,55.177.92.2,8217.21,3,1,0,1,0,0,0,mittel
BW-2025-01123,Diebstahl,Laptop,Heidelberg,2025-07-04 08:00:00,Tablet,O2,38242,27.174.45.252,940.65,2,2,25,0,1,0,0,mittel
BW-2025-01124,Sachbeschädigung,Smartphone,Stuttgart,2025-11-14 22:00:00,Tablet,1&1,96063,27.33.112.98,2374.27,3,0,49,1,0,0,0,niedrig
BW-2025-01125,Cybercrime,Online-Plattform,Heilbronn,2025-01-17 15:00:00,Android Smartphone,O2,10255,177.114.87.150,8429.74,1,1,2,1,0,0,1,mittel
BW-2025-01126,Sachbeschädigung,keines,Heidelberg,2025-09-06 12:00:00,iPhone,O2,81380,52.245.1.12,0.0,1,0,23,0,1,1,1,niedrig
BW-2025-01127,Drogenhandel,Brecheisen,Freiburg,2025-04-29 18:00:00,Laptop,1&1,48331,48.203.73.222,10424.03,1,0,43,1,1,1,1,mittel
BW-2025-01128,Körperverletzung,Messer,Freiburg,2025-06-22 20:00:00,Tablet,Telekom,69083,203.242.179.78,0.0,1,3,34,0,1,1,1,mittel
BW-2025-01129,Einbruchdiebstahl,Smartphone,Freiburg,2025-08-22 05:00:00,Desktop PC,Vodafone,20714,221.205.47.68,2113.85,1,0,26,0,0,0,1,niedrig
BW-2025-01130,Diebstahl,Smartphone,Karlsruhe,2025-06-23 21:00:00,Desktop PC,Telekom,25325,94.83.34.191,9898.2,2,2,46,0,0,1,1,mittel
BW-2025-01131,Drogenhandel,Messer,Ulm,2025-10-06 12:00:00,Android Smartphone,O2,34684,194.89.1.208,0.0,3,0,0,0,0,1,0,niedrig
BW-2025-01132,Diebstahl,keines,Mannheim,2025-06-15 02:00:00,iPhone,O2,35035,17.4.118.221,0.0,1,2,1,1,1,0,0,mittel
BW-2025-01133,Betrug,Online-Plattform,Karlsruhe,2025-02-18 16:00:00,Android Smartphone,Vodafone,65301,102.134.14.121,320.09,3,2,42,0,1,1,0,mittel
BW-2025-01134,Sachbeschädigung,Smartphone,Pforzheim,2025-09-13 22:00:00,Laptop,1&1,93259,168.99.189.166,7877.64,3,1,37,0,1,1,1,mittel
BW-2025-01135,Betrug,keines,Stuttgart,2025-08-28 22:00:00,Tablet,O2,80650,208.16.201.122,4899.49,3,1,6,0,1,1,1,mittel
BW-2025-01136,Sachbeschädigung,Phishing-Mail,Heilbronn,2025-01-27 09:00:00,iPhone,1&1,81268,34.144.131.75,6873.26,1,3,5,1,0,1,1,hoch
BW-2025-01137,Raub,Laptop,Heilbronn,2025-06-14 18:00:00,Tablet,O2,82433,209.244.52.104,0.0,2,0,45,1,0,1,1,niedrig
BW-2025-01138,Körperverletzung,Fahrzeug,Ulm,2025-03-29 15:00:00,iPhone,Telekom,70709,81.85.111.154,0.0,2,0,44,0,1,0,0,niedrig
BW-2025-01139,Sachbeschädigung,Smartphone,Pforzheim,2025-12-19 18:00:00,Desktop PC,Telekom,31331,21.49.105.247,0.0,2,3,18,1,0,1,1,mittel
BW-2025-01140,Drogenhandel,Messer,Karlsruhe,2025-05-16 22:00:00,Android Smartphone,Telekom,60764,209.150.231.114,5922.44,2,1,47,1,1,0,0,mittel
BW-2025-01141,Einbruchdiebstahl,Messer,Stuttgart,2025-06-02 12:00:00,Laptop,Vodafone,25216,36.254.96.82,7658.08,2,2,10,1,1,0,1,mittel
BW-2025-01142,Einbruchdiebstahl,Brecheisen,Stuttgart,2025-09-08 07:00:00,Tablet,1&1,64869,132.65.166.164,634.66,2,1,2,1,0,1,0,niedrig
BW-2025-01143,Cybercrime,Messer,Ulm,2025-03-01 13:00:00,iPhone,Telekom,76468,73.68.115.5,0.0,1,1,8,1,1,1,1,niedrig
BW-2025-01144,Diebstahl,Smartphone,Mannheim,2025-05-15 03:00:00,iPhone,Vodafone,18758,213.61.81.204,7475.01,2,0,42,1,1,1,1,mittel
BW-2025-01145,Einbruchdiebstahl,Messer,Karlsruhe,2025-06-08 13:00:00,Desktop PC,Telekom,61211,13.221.149.194,3354.5,3,1,23,0,0,1,0,mittel
BW-2025-01146,Betrug,Smartphone,Karlsruhe,2025-12-29 04:00:00,Desktop PC,O2,41939,133.250.200.206,6999.48,2,2,13,0,1,0,1,mittel
BW-2025-01147,Raub,keines,Heilbronn,2025-03-09 14:00:00,Tablet,Vodafone,97435,43.128.41.60,266.37,1,0,32,0,1,0,0,niedrig
BW-2025-01148,Einbruchdiebstahl,Laptop,Heilbronn,2025-04-23 10:00:00,Desktop PC,Telekom,44402,115.9.69.100,5591.57,2,3,3,0,1,1,0,mittel
BW-2025-01149,Sachbeschädigung,Smartphone,Freiburg,2025-05-12 11:00:00,Tablet,Telekom,26688,133.183.183.143,0.0,3,1,39,1,1,1,0,mittel
BW-2025-01150,Sachbeschädigung,Brecheisen,Heidelberg,2025-12-06 09:00:00,Desktop PC,O2,18694,154.202.178.169,4443.94,2,0,5,0,1,0,1,niedrig
BW-2025-01151,Einbruchdiebstahl,Smartphone,Freiburg,2025-07-11 17:00:00,Laptop,1&1,50388,131.76.37.55,7860.25,3,3,32,1,1,1,1,hoch
BW-2025-01152,Körperverletzung,Messer,Mannheim,2025-03-04 02:00:00,Tablet,O2,92460,79.169.132.79,5192.87,3,1,17,1,1,0,1,mittel
BW-2025-01153,Cybercrime,Fahrzeug,Freiburg,2025-05-11 13:00:00,Laptop,Vodafone,77852,184.20.229.191,2436.72,3,0,26,1,1,0,1,mittel
BW-2025-01154,Cybercrime,Online-Plattform,Ulm,2025-07-21 09:00:00,Android Smartphone,Vodafone,70645,159.237.129.20,7867.75,1,2,33,0,1,1,0,mittel
BW-2025-01155,Einbruchdiebstahl,Laptop,Pforzheim,2025-08-19 07:00:00,Android Smartphone,Vodafone,61331,134.253.236.116,0.0,1,2,45,0,1,1,0,niedrig
BW-2025-01156,Cybercrime,keines,Freiburg,2025-02-19 04:00:00,Android Smartphone,O2,10428,28.9.47.122,0.0,2,2,12,1,0,1,1,mittel
BW-2025-01157,Cybercrime,keines,Heilbronn,2025-12-15 22:00:00,Desktop PC,O2,66060,171.203.254.202,9163.65,1,2,31,1,0,1,0,mittel
BW-2025-01158,Diebstahl,keines,Ulm,2025-03-23 12:00:00,Tablet,O2,17143,21.129.62.136,0.0,1,1,4,0,0,0,1,niedrig
BW-2025-01159,Cybercrime,Laptop,Pforzheim,2025-10-16 22:00:00,Android Smartphone,Telekom,24605,97.109.86.232,7506.15,2,2,39,0,0,0,0,mittel
BW-2025-01160,Cybercrime,Online-Plattform,Ulm,2025-05-31 11:00:00,Android Smartphone,Vodafone,13008,152.191.244.120,4020.08,1,1,37,1,1,0,0,mittel
BW-2025-01161,Drogenhandel,Fahrzeug,Mannheim,2025-01-12 21:00:00,Tablet,Vodafone,26326,35.126.185.116,8280.49,1,1,15,0,0,1,1,mittel
BW-2025-01162,Sachbeschädigung,Fahrzeug,Heidelberg,2025-04-29 11:00:00,Tablet,Vodafone,41296,182.209.63.26,0.0,2,0,19,0,1,0,0,niedrig
BW-2025-01163,Sachbeschädigung,Messer,Heilbronn,2025-03-10 12:00:00,Android Smartphone,Vodafone,29711,200.57.224.157,2043.74,3,1,24,0,1,1,1,mittel
BW-2025-01164,Sachbeschädigung,Smartphone,Pforzheim,2025-10-26 02:00:00,Android Smartphone,1&1,76526,168.154.112.225,3902.03,1,1,24,1,1,0,1,mittel
BW-2025-01165,Körperverletzung,Fahrzeug,Freiburg,2025-09-15 19:00:00,Android Smartphone,Telekom,51184,101.111.155.107,787.18,1,0,25,0,1,0,0,niedrig
BW-2025-01166,Cybercrime,Fahrzeug,Pforzheim,2025-11-17 15:00:00,Android Smartphone,1&1,12867,110.140.249.227,8173.52,2,0,36,0,0,0,1,mittel
BW-2025-01167,Drogenhandel,Phishing-Mail,Ulm,2025-10-25 20:00:00,iPhone,1&1,43413,100.37.154.205,3430.81,1,1,14,1,1,0,1,mittel
BW-2025-01168,Cybercrime,Phishing-Mail,Pforzheim,2025-04-26 01:00:00,Tablet,Vodafone,57785,23.72.82.23,7926.02,1,1,48,0,0,0,1,mittel
BW-2025-01169,Raub,Laptop,Mannheim,2025-06-20 22:00:00,iPhone,Telekom,48424,47.66.32.198,6361.83,3,3,27,0,1,1,0,hoch
BW-2025-01170,Cybercrime,Brecheisen,Heidelberg,2025-04-24 18:00:00,Tablet,O2,85053,178.149.77.43,0.0,1,0,50,0,0,0,0,niedrig
BW-2025-01171,Einbruchdiebstahl,Online-Plattform,Heilbronn,2025-06-11 06:00:00,Tablet,Vodafone,23305,79.224.19.113,6825.36,2,2,50,0,0,0,0,mittel
BW-2025-01172,Einbruchdiebstahl,Laptop,Heilbronn,2025-05-03 03:00:00,Desktop PC,O2,52661,54.250.186.45,11402.51,3,3,49,0,0,0,0,hoch
BW-2025-01173,Cybercrime,Smartphone,Stuttgart,2025-04-25 00:00:00,Tablet,Vodafone,41709,166.229.102.42,5869.74,2,1,23,0,1,0,0,mittel
BW-2025-01174,Cybercrime,keines,Heidelberg,2025-03-17 00:00:00,Tablet,Vodafone,59469,45.202.159.4,3897.68,2,0,0,0,0,0,0,niedrig
BW-2025-01175,Cybercrime,keines,Heilbronn,2025-12-25 10:00:00,Tablet,1&1,78612,115.93.154.207,0.0,2,1,10,1,1,1,1,mittel
BW-2025-01176,Körperverletzung,Brecheisen,Stuttgart,2025-09-08 21:00:00,Android Smartphone,Telekom,59275,87.173.53.152,2847.34,1,1,23,1,0,1,1,mittel
BW-2025-01177,Betrug,Phishing-Mail,Heilbronn,2025-05-28 03:00:00,Android Smartphone,Telekom,95075,214.51.227.198,4893.15,1,2,19,1,0,1,0,mittel
BW-2025-01178,Sachbeschädigung,Fahrzeug,Mannheim,2025-10-27 17:00:00,iPhone,Vodafone,70975,106.31.5.195,0.0,2,0,13,1,1,1,1,niedrig
BW-2025-01179,Körperverletzung,Brecheisen,Ulm,2025-04-10 08:00:00,iPhone,Vodafone,55947,130.16.25.157,6855.16,3,1,24,0,1,1,0,mittel
BW-2025-01180,Sachbeschädigung,Laptop,Pforzheim,2025-01-28 15:00:00,Laptop,1&1,35359,90.114.142.252,0.0,1,2,32,1,0,1,1,mittel
BW-2025-01181,Einbruchdiebstahl,Smartphone,Karlsruhe,2025-02-10 21:00:00,Android Smartphone,O2,68767,114.70.3.56,6908.29,1,0,21,0,0,1,0,niedrig
BW-2025-01182,Körperverletzung,Phishing-Mail,Freiburg,2025-02-04 18:00:00,Laptop,O2,77367,20.65.131.191,2036.7,2,1,42,0,1,1,1,mittel
BW-2025-01183,Diebstahl,Brecheisen,Ulm,2025-07-02 08:00:00,Laptop,1&1,90854,109.70.149.185,6107.13,2,0,17,0,0,0,0,niedrig
BW-2025-01184,Sachbeschädigung,Fahrzeug,Stuttgart,2025-01-09 06:00:00,iPhone,O2,64734,215.170.44.211,2778.58,2,2,9,0,0,1,0,mittel
BW-2025-01185,Sachbeschädigung,Online-Plattform,Heidelberg,2025-04-22 13:00:00,iPhone,Telekom,38717,130.226.241.36,349.0,1,0,10,0,1,1,0,niedrig
BW-2025-01186,Körperverletzung,Laptop,Karlsruhe,2025-09-12 00:00:00,Tablet,O2,79036,50.213.74.176,9113.62,1,0,42,1,1,1,1,mittel
BW-2025-01187,Cybercrime,Fahrzeug,Heidelberg,2025-11-26 23:00:00,iPhone,1&1,63046,24.33.29.196,4567.54,1,0,37,1,1,1,1,mittel
BW-2025-01188,Cybercrime,Online-Plattform,Karlsruhe,2025-05-30 11:00:00,Android Smartphone,Vodafone,81068,140.126.248.64,9059.9,1,2,23,0,1,0,0,mittel
BW-2025-01189,Sachbeschädigung,Messer,Ulm,2025-07-24 04:00:00,Desktop PC,O2,96885,27.250.98.252,0.0,2,0,49,0,0,0,1,niedrig
BW-2025-01190,Drogenhandel,Smartphone,Ulm,2025-04-16 03:00:00,Tablet,1&1,58546,41.68.21.244,7376.78,2,3,19,1,1,0,1,hoch
BW-2025-01191,Raub,keines,Heilbronn,2025-10-04 16:00:00,Tablet,Vodafone,90028,216.245.165.127,7907.18,3,3,10,1,0,1,0,hoch
BW-2025-01192,Drogenhandel,Brecheisen,Freiburg,2025-02-26 13:00:00,Desktop PC,1&1,29666,149.85.183.196,2181.49,2,2,27,0,0,0,0,mittel
BW-2025-01193,Körperverletzung,Laptop,Mannheim,2025-11-18 16:00:00,iPhone,Telekom,58072,184.193.226.247,0.0,4,1,43,0,0,0,1,mittel
BW-2025-01194,Drogenhandel,Laptop,Stuttgart,2025-08-14 09:00:00,Android Smartphone,O2,90525,11.13.247.100,4665.95,2,0,12,0,0,0,0,niedrig
BW-2025-01195,Einbruchdiebstahl,Messer,Heilbronn,2025-07-18 22:00:00,iPhone,O2,70599,166.45.206.238,2426.42,1,3,16,0,1,0,0,mittel
BW-2025-01196,Einbruchdiebstahl,Laptop,Heilbronn,2025-07-13 16:00:00,Desktop PC,Vodafone,71952,218.109.232.2,9524.34,1,0,28,0,1,1,0,mittel
BW-2025-01197,Drogenhandel,Online-Plattform,Pforzheim,2025-06-10 12:00:00,Tablet,1&1,70461,49.18.146.224,580.59,2,1,45,1,1,0,0,niedrig
BW-2025-01198,Einbruchdiebstahl,Smartphone,Karlsruhe,2025-04-11 19:00:00,iPhone,Telekom,19626,83.80.76.107,0.0,2,0,49,0,1,0,0,niedrig
BW-2025-01199,Drogenhandel,Phishing-Mail,Heidelberg,2025-10-07 19:00:00,Tablet,1&1,96007,19.169.124.15,1900.74,2,2,23,0,1,0,1,mittel
